TRIP11,thyroid hormone receptor interactor 11,18 / 986 (1.83%),"268 / 10,202","43 / 1,072 (4.01%)","70 / 1,072 (6.53%)",20,Cancer Gene Census,add to survival plot
SLC12A5,"solute carrier family 12 (potassium/chloride transporter), member 5",18 / 986 (1.83%),"404 / 10,202","69 / 1,072 (6.44%)","42 / 1,072 (3.92%)",19,,add to survival plot
HEG1,heart development protein with EGF-like domains 1,18 / 986 (1.83%),"234 / 10,202","38 / 1,072 (3.54%)","37 / 1,072 (3.45%)",20,,add to survival plot
MCM3AP,minichromosome maintenance complex component 3 associated protein,18 / 986 (1.83%),"367 / 10,202","80 / 1,072 (7.46%)","22 / 1,072 (2.05%)",21,,add to survival plot
ZNF687,zinc finger protein 687,18 / 986 (1.83%),"248 / 10,202","190 / 1,072 (17.72%)","19 / 1,072 (1.77%)",16,,add to survival plot
ATAD2,"ATPase family, AAA domain containing 2",18 / 986 (1.83%),"348 / 10,202","214 / 1,072 (19.96%)","23 / 1,072 (2.15%)",25,,add to survival plot
FLRT2,fibronectin leucine rich transmembrane protein 2,18 / 986 (1.83%),"529 / 10,202","23 / 1,072 (2.15%)","70 / 1,072 (6.53%)",17,,add to survival plot
LPA,"lipoprotein, Lp(a)",18 / 986 (1.83%),"497 / 10,202","55 / 1,072 (5.13%)","99 / 1,072 (9.24%)",18,,add to survival plot
MYO5A,"myosin VA (heavy chain 12, myoxin)",18 / 986 (1.83%),"319 / 10,202","40 / 1,072 (3.73%)","67 / 1,072 (6.25%)",19,Cancer Gene Census,add to survival plot
PCDHA10,protocadherin alpha 10,18 / 986 (1.83%),"497 / 10,202","47 / 1,072 (4.38%)","20 / 1,072 (1.87%)",22,,add to survival plot
COL19A1,"collagen, type XIX, alpha 1",18 / 986 (1.83%),"429 / 10,202","63 / 1,072 (5.88%)","58 / 1,072 (5.41%)",18,,add to survival plot
ASXL1,additional sex combs like transcriptional regulator 1,18 / 986 (1.83%),"344 / 10,202","51 / 1,072 (4.76%)","31 / 1,072 (2.89%)",23,Cancer Gene Census,add to survival plot
KMT2B,lysine (K)-specific methyltransferase 2B,18 / 986 (1.83%),"524 / 10,202","65 / 1,072 (6.06%)","18 / 1,072 (1.68%)",20,,add to survival plot
TNRC6C,trinucleotide repeat containing 6C,18 / 986 (1.83%),"265 / 10,202","209 / 1,072 (19.50%)","31 / 1,072 (2.89%)",20,,add to survival plot
ZEB2,zinc finger E-box binding homeobox 2,18 / 986 (1.83%),"449 / 10,202","18 / 1,072 (1.68%)","48 / 1,072 (4.48%)",19,,add to survival plot
NLGN3,neuroligin 3,18 / 986 (1.83%),"243 / 10,202","24 / 1,072 (2.24%)","20 / 1,072 (1.87%)",18,,add to survival plot
NSD1,nuclear receptor binding SET domain protein 1,18 / 986 (1.83%),"490 / 10,202","101 / 1,072 (9.42%)","26 / 1,072 (2.43%)",22,Cancer Gene Census,add to survival plot
ADNP,activity-dependent neuroprotector homeobox,18 / 986 (1.83%),"220 / 10,202","125 / 1,072 (11.66%)","23 / 1,072 (2.15%)",25,,add to survival plot
LRRIQ1,leucine-rich repeats and IQ motif containing 1,18 / 986 (1.83%),"486 / 10,202","49 / 1,072 (4.57%)","59 / 1,072 (5.50%)",19,,add to survival plot
CACHD1,cache domain containing 1,18 / 986 (1.83%),"255 / 10,202","53 / 1,072 (4.94%)","59 / 1,072 (5.50%)",18,,add to survival plot
STAB1,stabilin 1,18 / 986 (1.83%),"479 / 10,202","12 / 1,072 (1.12%)","141 / 1,072 (13.15%)",18,,add to survival plot
FGD5,"FYVE, RhoGEF and PH domain containing 5",18 / 986 (1.83%),"326 / 10,202","90 / 1,072 (8.40%)","23 / 1,072 (2.15%)",20,,add to survival plot
CAMSAP2,"calmodulin regulated spectrin-associated protein family, member 2",18 / 986 (1.83%),"315 / 10,202","147 / 1,072 (13.71%)","10 / 1,072 (0.93%)",23,,add to survival plot
SIGLEC1,"sialic acid binding Ig-like lectin 1, sialoadhesin",18 / 986 (1.83%),"426 / 10,202","46 / 1,072 (4.29%)","62 / 1,072 (5.78%)",18,,add to survival plot
VCPIP1,valosin containing protein (p97)/p47 complex interacting protein 1,18 / 986 (1.83%),"230 / 10,202","113 / 1,072 (10.54%)","46 / 1,072 (4.29%)",20,,add to survival plot
MUC6,"mucin 6, oligomeric mucus/gel-forming",18 / 986 (1.83%),"420 / 10,202","33 / 1,072 (3.08%)","88 / 1,072 (8.21%)",23,,add to survival plot
ANKS1B,ankyrin repeat and sterile alpha motif domain containing 1B,18 / 986 (1.83%),"386 / 10,202","48 / 1,072 (4.48%)","90 / 1,072 (8.40%)",18,,add to survival plot
DOCK2,dedicator of cytokinesis 2,18 / 986 (1.83%),"608 / 10,202","63 / 1,072 (5.88%)","30 / 1,072 (2.80%)",19,,add to survival plot
PPP1R12A,"protein phosphatase 1, regulatory subunit 12A",18 / 986 (1.83%),"200 / 10,202","54 / 1,072 (5.04%)","44 / 1,072 (4.10%)",18,,add to survival plot
PMFBP1,polyamine modulated factor 1 binding protein 1,18 / 986 (1.83%),"293 / 10,202","35 / 1,072 (3.26%)","47 / 1,072 (4.38%)",18,,add to survival plot
SRGAP1,SLIT-ROBO Rho GTPase activating protein 1,18 / 986 (1.83%),"271 / 10,202","67 / 1,072 (6.25%)","22 / 1,072 (2.05%)",21,,add to survival plot
NUP98,nucleoporin 98kDa,18 / 986 (1.83%),"307 / 10,202","38 / 1,072 (3.54%)","76 / 1,072 (7.09%)",20,Cancer Gene Census,add to survival plot
DMBT1,deleted in malignant brain tumors 1,18 / 986 (1.83%),"525 / 10,202","48 / 1,072 (4.48%)","72 / 1,072 (6.72%)",18,,add to survival plot
MYH15,"myosin, heavy chain 15",18 / 986 (1.83%),"481 / 10,202","48 / 1,072 (4.48%)","20 / 1,072 (1.87%)",22,,add to survival plot
ANKRD36C,ankyrin repeat domain 36C,18 / 986 (1.83%),"203 / 10,202","52 / 1,072 (4.85%)","20 / 1,072 (1.87%)",19,,add to survival plot
ADGRF5,adhesion G protein-coupled receptor F5,18 / 986 (1.83%),"330 / 10,202","62 / 1,072 (5.78%)","26 / 1,072 (2.43%)",20,,add to survival plot
HIST1H3B,"histone cluster 1, H3b",18 / 986 (1.83%),"120 / 10,202","88 / 1,072 (8.21%)","30 / 1,072 (2.80%)",18,,add to survival plot
NBPF11,"neuroblastoma breakpoint family, member 11",18 / 986 (1.83%),"250 / 10,202","190 / 1,072 (17.72%)","27 / 1,072 (2.52%)",16,,add to survival plot
DOCK7,dedicator of cytokinesis 7,18 / 986 (1.83%),"321 / 10,202","67 / 1,072 (6.25%)","55 / 1,072 (5.13%)",21,,add to survival plot
SETDB1,"SET domain, bifurcated 1",18 / 986 (1.83%),"265 / 10,202","197 / 1,072 (18.38%)","19 / 1,072 (1.77%)",19,,add to survival plot
PCDHB11,protocadherin beta 11,18 / 986 (1.83%),"360 / 10,202","48 / 1,072 (4.48%)","21 / 1,072 (1.96%)",18,,add to survival plot
KIAA2026,KIAA2026,18 / 986 (1.83%),"333 / 10,202","58 / 1,072 (5.41%)","34 / 1,072 (3.17%)",21,,add to survival plot
CASP8AP2,caspase 8 associated protein 2,18 / 986 (1.83%),"288 / 10,202","33 / 1,072 (3.08%)","78 / 1,072 (7.28%)",19,,add to survival plot
TSHZ1,teashirt zinc finger homeobox 1,18 / 986 (1.83%),"315 / 10,202","39 / 1,072 (3.64%)","49 / 1,072 (4.57%)",16,,add to survival plot
TRIP12,thyroid hormone receptor interactor 12,18 / 986 (1.83%),"378 / 10,202","25 / 1,072 (2.33%)","74 / 1,072 (6.90%)",23,,add to survival plot
ITGA10,"integrin, alpha 10",18 / 986 (1.83%),"308 / 10,202","185 / 1,072 (17.26%)","41 / 1,072 (3.82%)",17,,add to survival plot
TIAM2,T-cell lymphoma invasion and metastasis 2,18 / 986 (1.83%),"400 / 10,202","57 / 1,072 (5.32%)","85 / 1,072 (7.93%)",20,,add to survival plot
PZP,pregnancy-zone protein,18 / 986 (1.83%),"403 / 10,202","52 / 1,072 (4.85%)","49 / 1,072 (4.57%)",19,,add to survival plot
KCNH7,"potassium channel, voltage gated eag related subfamily H, member 7",18 / 986 (1.83%),"446 / 10,202","32 / 1,072 (2.99%)","25 / 1,072 (2.33%)",18,,add to survival plot
SALL1,spalt-like transcription factor 1,18 / 986 (1.83%),"549 / 10,202","43 / 1,072 (4.01%)","36 / 1,072 (3.36%)",21,,add to survival plot
ABCA10,"ATP-binding cassette, sub-family A (ABC1), member 10",18 / 986 (1.83%),"343 / 10,202","238 / 1,072 (22.20%)","18 / 1,072 (1.68%)",21,,add to survival plot
CNTN1,contactin 1,18 / 986 (1.83%),"389 / 10,202","54 / 1,072 (5.04%)","27 / 1,072 (2.52%)",17,,add to survival plot
GUCY2C,guanylate cyclase 2C,18 / 986 (1.83%),"332 / 10,202","30 / 1,072 (2.80%)","62 / 1,072 (5.78%)",18,,add to survival plot
RBMXL3,"RNA binding motif protein, X-linked-like 3",18 / 986 (1.83%),"190 / 10,202","35 / 1,072 (3.26%)","23 / 1,072 (2.15%)",18,,add to survival plot
FOCAD,focadhesin,18 / 986 (1.83%),"278 / 10,202","38 / 1,072 (3.54%)","40 / 1,072 (3.73%)",23,,add to survival plot
ADAMTS13,"ADAM metallopeptidase with thrombospondin type 1 motif, 13",18 / 986 (1.83%),"275 / 10,202","49 / 1,072 (4.57%)","41 / 1,072 (3.82%)",18,,add to survival plot
PCDHGA7,"protocadherin gamma subfamily A, 7",18 / 986 (1.83%),"284 / 10,202","48 / 1,072 (4.48%)","21 / 1,072 (1.96%)",18,,add to survival plot
DENND5B,DENN/MADD domain containing 5B,18 / 986 (1.83%),"248 / 10,202","66 / 1,072 (6.16%)","14 / 1,072 (1.31%)",21,,add to survival plot
GLI3,GLI family zinc finger 3,18 / 986 (1.83%),"533 / 10,202","40 / 1,072 (3.73%)","19 / 1,072 (1.77%)",20,,add to survival plot
GPR179,G protein-coupled receptor 179,18 / 986 (1.83%),"397 / 10,202","99 / 1,072 (9.24%)","69 / 1,072 (6.44%)",21,,add to survival plot
MICAL3,"microtubule associated monooxygenase, calponin and LIM domain containing 3",18 / 986 (1.83%),"372 / 10,202","62 / 1,072 (5.78%)","43 / 1,072 (4.01%)",20,,add to survival plot
ATP10A,"ATPase, class V, type 10A",18 / 986 (1.83%),"497 / 10,202","47 / 1,072 (4.38%)","95 / 1,072 (8.86%)",17,,add to survival plot
NUP160,nucleoporin 160kDa,18 / 986 (1.83%),"245 / 10,202","68 / 1,072 (6.34%)","21 / 1,072 (1.96%)",24,,add to survival plot
LRP12,low density lipoprotein receptor-related protein 12,18 / 986 (1.83%),"327 / 10,202","197 / 1,072 (18.38%)","11 / 1,072 (1.03%)",18,,add to survival plot
GSE1,Gse1 coiled-coil protein,18 / 986 (1.83%),"243 / 10,202","39 / 1,072 (3.64%)","63 / 1,072 (5.88%)",18,,add to survival plot
ATP1A4,"ATPase, Na+/K+ transporting, alpha 4 polypeptide",18 / 986 (1.83%),"321 / 10,202","152 / 1,072 (14.18%)","23 / 1,072 (2.15%)",21,,add to survival plot
SORBS2,sorbin and SH3 domain containing 2,18 / 986 (1.83%),"327 / 10,202","56 / 1,072 (5.22%)","71 / 1,072 (6.62%)",19,,add to survival plot
PRKCB,"protein kinase C, beta",18 / 986 (1.83%),"351 / 10,202","44 / 1,072 (4.10%)","14 / 1,072 (1.31%)",19,,add to survival plot
DENND4B,DENN/MADD domain containing 4B,18 / 986 (1.83%),"280 / 10,202","165 / 1,072 (15.39%)","25 / 1,072 (2.33%)",19,,add to survival plot
TTC21A,tetratricopeptide repeat domain 21A,18 / 986 (1.83%),"258 / 10,202","32 / 1,072 (2.99%)","81 / 1,072 (7.56%)",20,,add to survival plot
KIF21B,kinesin family member 21B,18 / 986 (1.83%),"472 / 10,202","145 / 1,072 (13.53%)","11 / 1,072 (1.03%)",21,,add to survival plot
GOLGA3,golgin A3,18 / 986 (1.83%),"324 / 10,202","39 / 1,072 (3.64%)","83 / 1,072 (7.74%)",21,,add to survival plot
DGKG,"diacylglycerol kinase, gamma 90kDa",18 / 986 (1.83%),"283 / 10,202","130 / 1,072 (12.13%)","19 / 1,072 (1.77%)",18,,add to survival plot
FAM208B,"family with sequence similarity 208, member B",18 / 986 (1.83%),"313 / 10,202","122 / 1,072 (11.38%)","10 / 1,072 (0.93%)",23,,add to survival plot
MAGI2,"membrane associated guanylate kinase, WW and PDZ domain containing 2",18 / 986 (1.83%),"470 / 10,202","44 / 1,072 (4.10%)","28 / 1,072 (2.61%)",18,,add to survival plot
FTSJ3,FtsJ homolog 3 (E. coli),18 / 986 (1.83%),"186 / 10,202","233 / 1,072 (21.74%)","14 / 1,072 (1.31%)",20,,add to survival plot
NUP205,nucleoporin 205kDa,18 / 986 (1.83%),"371 / 10,202","60 / 1,072 (5.60%)","38 / 1,072 (3.54%)",21,,add to survival plot
ERCC6,excision repair cross-complementation group 6,18 / 986 (1.83%),"296 / 10,202","44 / 1,072 (4.10%)","35 / 1,072 (3.26%)",24,,add to survival plot
CD163L1,CD163 molecule-like 1,18 / 986 (1.83%),"440 / 10,202","64 / 1,072 (5.97%)","46 / 1,072 (4.29%)",19,,add to survival plot
PRRC2C,proline-rich coiled-coil 2C,18 / 986 (1.83%),"373 / 10,202","118 / 1,072 (11.01%)","35 / 1,072 (3.26%)",20,,add to survival plot
IREB2,iron-responsive element binding protein 2,18 / 986 (1.83%),"197 / 10,202","58 / 1,072 (5.41%)","22 / 1,072 (2.05%)",20,,add to survival plot
IPO8,importin 8,18 / 986 (1.83%),"216 / 10,202","56 / 1,072 (5.22%)","19 / 1,072 (1.77%)",21,,add to survival plot
CELF2,"CUGBP, Elav-like family member 2",18 / 986 (1.83%),"245 / 10,202","105 / 1,072 (9.79%)","13 / 1,072 (1.21%)",14,,add to survival plot
NLRP2,"NLR family, pyrin domain containing 2",18 / 986 (1.83%),"375 / 10,202","79 / 1,072 (7.37%)","35 / 1,072 (3.26%)",19,,add to survival plot
ASCC3,activating signal cointegrator 1 complex subunit 3,17 / 986 (1.72%),"350 / 10,202","59 / 1,072 (5.50%)","74 / 1,072 (6.90%)",19,,add to survival plot
TNRC18,trinucleotide repeat containing 18,17 / 986 (1.72%),"370 / 10,202","54 / 1,072 (5.04%)","45 / 1,072 (4.20%)",20,,add to survival plot
DAAM2,dishevelled associated activator of morphogenesis 2,17 / 986 (1.72%),"276 / 10,202","59 / 1,072 (5.50%)","27 / 1,072 (2.52%)",18,,add to survival plot
PARP1,poly (ADP-ribose) polymerase 1,17 / 986 (1.72%),"209 / 10,202","150 / 1,072 (13.99%)","24 / 1,072 (2.24%)",18,,add to survival plot
RGAG1,retrotransposon gag domain containing 1,17 / 986 (1.72%),"340 / 10,202","26 / 1,072 (2.43%)","27 / 1,072 (2.52%)",19,,add to survival plot
MROH1,maestro heat-like repeat family member 1,17 / 986 (1.72%),"288 / 10,202","168 / 1,072 (15.67%)","80 / 1,072 (7.46%)",21,,add to survival plot
FGD6,"FYVE, RhoGEF and PH domain containing 6",17 / 986 (1.72%),"270 / 10,202","42 / 1,072 (3.92%)","56 / 1,072 (5.22%)",20,,add to survival plot
ANO2,"anoctamin 2, calcium activated chloride channel",17 / 986 (1.72%),"325 / 10,202","68 / 1,072 (6.34%)","49 / 1,072 (4.57%)",17,,add to survival plot
CEP295,centrosomal protein 295kDa,17 / 986 (1.72%),"258 / 10,202","62 / 1,072 (5.78%)","93 / 1,072 (8.68%)",18,,add to survival plot
NELL1,NEL-like 1 (chicken),17 / 986 (1.72%),"389 / 10,202","66 / 1,072 (6.16%)","35 / 1,072 (3.26%)",19,,add to survival plot
SOX6,SRY (sex determining region Y)-box 6,17 / 986 (1.72%),"276 / 10,202","48 / 1,072 (4.48%)","43 / 1,072 (4.01%)",18,,add to survival plot
PCDHGA1,"protocadherin gamma subfamily A, 1",17 / 986 (1.72%),"352 / 10,202","48 / 1,072 (4.48%)","21 / 1,072 (1.96%)",21,,add to survival plot
MECOM,MDS1 and EVI1 complex locus,17 / 986 (1.72%),"415 / 10,202","146 / 1,072 (13.62%)","13 / 1,072 (1.21%)",19,Cancer Gene Census,add to survival plot
GREB1,growth regulation by estrogen in breast cancer 1,17 / 986 (1.72%),"467 / 10,202","44 / 1,072 (4.10%)","50 / 1,072 (4.66%)",18,,add to survival plot
ARHGAP24,Rho GTPase activating protein 24,17 / 986 (1.72%),"203 / 10,202","46 / 1,072 (4.29%)","25 / 1,072 (2.33%)",18,,add to survival plot
UBA6,ubiquitin-like modifier activating enzyme 6,17 / 986 (1.72%),"250 / 10,202","73 / 1,072 (6.81%)","12 / 1,072 (1.12%)",17,,add to survival plot
NUMA1,nuclear mitotic apparatus protein 1,17 / 986 (1.72%),"334 / 10,202","162 / 1,072 (15.11%)","48 / 1,072 (4.48%)",22,Cancer Gene Census,add to survival plot
FRMPD1,FERM and PDZ domain containing 1,17 / 986 (1.72%),"386 / 10,202","49 / 1,072 (4.57%)","27 / 1,072 (2.52%)",20,,add to survival plot
NLRP1,"NLR family, pyrin domain containing 1",17 / 986 (1.72%),"358 / 10,202","29 / 1,072 (2.71%)","33 / 1,072 (3.08%)",18,,add to survival plot
TRANK1,tetratricopeptide repeat and ankyrin repeat containing 1,17 / 986 (1.72%),"469 / 10,202","38 / 1,072 (3.54%)","70 / 1,072 (6.53%)",20,,add to survival plot
ABCB4,"ATP-binding cassette, sub-family B (MDR/TAP), member 4",17 / 986 (1.72%),"338 / 10,202","36 / 1,072 (3.36%)","27 / 1,072 (2.52%)",20,,add to survival plot
ATP2B2,"ATPase, Ca++ transporting, plasma membrane 2",17 / 986 (1.72%),"440 / 10,202","96 / 1,072 (8.96%)","26 / 1,072 (2.43%)",20,,add to survival plot
PCDH9,protocadherin 9,17 / 986 (1.72%),"492 / 10,202","40 / 1,072 (3.73%)","48 / 1,072 (4.48%)",18,,add to survival plot
UBC,ubiquitin C,17 / 986 (1.72%),"172 / 10,202","39 / 1,072 (3.64%)","85 / 1,072 (7.93%)",18,,add to survival plot
XPO1,exportin 1,17 / 986 (1.72%),"211 / 10,202","62 / 1,072 (5.78%)","9 / 1,072 (0.84%)",21,Cancer Gene Census,add to survival plot
AGBL1,ATP/GTP binding protein-like 1,17 / 986 (1.72%),"360 / 10,202","90 / 1,072 (8.40%)","30 / 1,072 (2.80%)",17,,add to survival plot
MAST1,microtubule associated serine/threonine kinase 1,17 / 986 (1.72%),"301 / 10,202","56 / 1,072 (5.22%)","34 / 1,072 (3.17%)",19,,add to survival plot
CLTC,"clathrin, heavy chain (Hc)",17 / 986 (1.72%),"273 / 10,202","229 / 1,072 (21.36%)","12 / 1,072 (1.12%)",24,Cancer Gene Census,add to survival plot
THOC2,THO complex 2,17 / 986 (1.72%),"359 / 10,202","34 / 1,072 (3.17%)","20 / 1,072 (1.87%)",18,,add to survival plot
MAPKBP1,mitogen-activated protein kinase binding protein 1,17 / 986 (1.72%),"294 / 10,202","21 / 1,072 (1.96%)","99 / 1,072 (9.24%)",19,,add to survival plot
MAP3K13,mitogen-activated protein kinase kinase kinase 13,17 / 986 (1.72%),"242 / 10,202","130 / 1,072 (12.13%)","22 / 1,072 (2.05%)",18,Cancer Gene Census,add to survival plot
PI4KA,"phosphatidylinositol 4-kinase, catalytic, alpha",17 / 986 (1.72%),"356 / 10,202","70 / 1,072 (6.53%)","39 / 1,072 (3.64%)",21,,add to survival plot
COL5A2,"collagen, type V, alpha 2",17 / 986 (1.72%),"435 / 10,202","56 / 1,072 (5.22%)","21 / 1,072 (1.96%)",17,,add to survival plot
LILRB5,"leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 5",17 / 986 (1.72%),"436 / 10,202","83 / 1,072 (7.74%)","33 / 1,072 (3.08%)",17,,add to survival plot
INADL,InaD-like (Drosophila),17 / 986 (1.72%),"378 / 10,202","70 / 1,072 (6.53%)","54 / 1,072 (5.04%)",19,,add to survival plot
ZNF648,zinc finger protein 648,17 / 986 (1.72%),"226 / 10,202","105 / 1,072 (9.79%)","26 / 1,072 (2.43%)",17,,add to survival plot
HTATSF1,HIV-1 Tat specific factor 1,17 / 986 (1.72%),"215 / 10,202","50 / 1,072 (4.66%)","19 / 1,072 (1.77%)",20,,add to survival plot
ADAMTS1,"ADAM metallopeptidase with thrombospondin type 1 motif, 1",17 / 986 (1.72%),"214 / 10,202","25 / 1,072 (2.33%)","34 / 1,072 (3.17%)",17,,add to survival plot
NLRP3,"NLR family, pyrin domain containing 3",17 / 986 (1.72%),"525 / 10,202","177 / 1,072 (16.51%)","33 / 1,072 (3.08%)",19,,add to survival plot
RP11-231C14.4,RP11-231C14.4,17 / 986 (1.72%),"77 / 10,202","62 / 1,072 (5.78%)","8 / 1,072 (0.75%)",9,,add to survival plot
TMPRSS15,"transmembrane protease, serine 15",17 / 986 (1.72%),"384 / 10,202","35 / 1,072 (3.26%)","61 / 1,072 (5.69%)",17,,add to survival plot
TLR7,toll-like receptor 7,17 / 986 (1.72%),"269 / 10,202","38 / 1,072 (3.54%)","22 / 1,072 (2.05%)",18,,add to survival plot
LTBP2,latent transforming growth factor beta binding protein 2,17 / 986 (1.72%),"365 / 10,202","17 / 1,072 (1.59%)","84 / 1,072 (7.84%)",18,,add to survival plot
ADCY9,adenylate cyclase 9,17 / 986 (1.72%),"312 / 10,202","75 / 1,072 (7.00%)","19 / 1,072 (1.77%)",20,,add to survival plot
GRIPAP1,GRIP1 associated protein 1,17 / 986 (1.72%),"182 / 10,202","30 / 1,072 (2.80%)","10 / 1,072 (0.93%)",19,,add to survival plot
C11orf30,chromosome 11 open reading frame 30,17 / 986 (1.72%),"256 / 10,202","171 / 1,072 (15.95%)","37 / 1,072 (3.45%)",23,,add to survival plot
VWA3A,von Willebrand factor A domain containing 3A,17 / 986 (1.72%),"245 / 10,202","39 / 1,072 (3.64%)","15 / 1,072 (1.40%)",18,,add to survival plot
TCF4,transcription factor 4,17 / 986 (1.72%),"305 / 10,202","30 / 1,072 (2.80%)","32 / 1,072 (2.99%)",17,,add to survival plot
KIAA1217,KIAA1217,17 / 986 (1.72%),"496 / 10,202","44 / 1,072 (4.10%)","26 / 1,072 (2.43%)",23,,add to survival plot
FAM21A,"family with sequence similarity 21, member A",17 / 986 (1.72%),"256 / 10,202","42 / 1,072 (3.92%)","36 / 1,072 (3.36%)",17,,add to survival plot
RBM25,RNA binding motif protein 25,17 / 986 (1.72%),"252 / 10,202","16 / 1,072 (1.49%)","78 / 1,072 (7.28%)",16,,add to survival plot
FRYL,FRY-like,17 / 986 (1.72%),"439 / 10,202","67 / 1,072 (6.25%)","11 / 1,072 (1.03%)",19,,add to survival plot
FLAD1,flavin adenine dinucleotide synthetase 1,17 / 986 (1.72%),"168 / 10,202","172 / 1,072 (16.04%)","22 / 1,072 (2.05%)",17,,add to survival plot
DOCK5,dedicator of cytokinesis 5,17 / 986 (1.72%),"343 / 10,202","14 / 1,072 (1.31%)","98 / 1,072 (9.14%)",18,,add to survival plot
KIAA0319,KIAA0319,17 / 986 (1.72%),"305 / 10,202","89 / 1,072 (8.30%)","31 / 1,072 (2.89%)",18,,add to survival plot
BAZ2A,"bromodomain adjacent to zinc finger domain, 2A",17 / 986 (1.72%),"284 / 10,202","37 / 1,072 (3.45%)","39 / 1,072 (3.64%)",20,,add to survival plot
IGF2BP2,insulin-like growth factor 2 mRNA binding protein 2,17 / 986 (1.72%),"263 / 10,202","127 / 1,072 (11.85%)","20 / 1,072 (1.87%)",16,,add to survival plot
ESR1,estrogen receptor 1,17 / 986 (1.72%),"223 / 10,202","106 / 1,072 (9.89%)","78 / 1,072 (7.28%)",16,Cancer Gene Census,add to survival plot
PLEKHA6,"pleckstrin homology domain containing, family A member 6",17 / 986 (1.72%),"314 / 10,202","171 / 1,072 (15.95%)","7 / 1,072 (0.65%)",23,,add to survival plot
PHF3,PHD finger protein 3,17 / 986 (1.72%),"367 / 10,202","79 / 1,072 (7.37%)","43 / 1,072 (4.01%)",20,,add to survival plot
ZMYM4,"zinc finger, MYM-type 4",17 / 986 (1.72%),"265 / 10,202","45 / 1,072 (4.20%)","74 / 1,072 (6.90%)",17,,add to survival plot
MLH3,mutL homolog 3,17 / 986 (1.72%),"238 / 10,202","15 / 1,072 (1.40%)","82 / 1,072 (7.65%)",18,,add to survival plot
NRIP1,nuclear receptor interacting protein 1,17 / 986 (1.72%),"287 / 10,202","47 / 1,072 (4.38%)","64 / 1,072 (5.97%)",18,,add to survival plot
RICTOR,"RPTOR independent companion of MTOR, complex 2",17 / 986 (1.72%),"322 / 10,202","61 / 1,072 (5.69%)","14 / 1,072 (1.31%)",17,,add to survival plot
CEP290,centrosomal protein 290kDa,17 / 986 (1.72%),"334 / 10,202","46 / 1,072 (4.29%)","52 / 1,072 (4.85%)",20,,add to survival plot
MYO18A,myosin XVIIIA,17 / 986 (1.72%),"318 / 10,202","152 / 1,072 (14.18%)","27 / 1,072 (2.52%)",21,,add to survival plot
ESYT1,extended synaptotagmin-like protein 1,17 / 986 (1.72%),"204 / 10,202","40 / 1,072 (3.73%)","41 / 1,072 (3.82%)",16,,add to survival plot
KIAA0100,KIAA0100,17 / 986 (1.72%),"372 / 10,202","154 / 1,072 (14.37%)","30 / 1,072 (2.80%)",19,,add to survival plot
APOBR,apolipoprotein B receptor,17 / 986 (1.72%),"199 / 10,202","56 / 1,072 (5.22%)","6 / 1,072 (0.56%)",22,,add to survival plot
ATP13A4,ATPase type 13A4,17 / 986 (1.72%),"328 / 10,202","138 / 1,072 (12.87%)","26 / 1,072 (2.43%)",17,,add to survival plot
ARHGAP5,Rho GTPase activating protein 5,17 / 986 (1.72%),"308 / 10,202","91 / 1,072 (8.49%)","17 / 1,072 (1.59%)",21,,add to survival plot
NRP2,neuropilin 2,17 / 986 (1.72%),"309 / 10,202","52 / 1,072 (4.85%)","38 / 1,072 (3.54%)",18,,add to survival plot
ZNF592,zinc finger protein 592,17 / 986 (1.72%),"235 / 10,202","86 / 1,072 (8.02%)","18 / 1,072 (1.68%)",20,,add to survival plot
TRDN,triadin,17 / 986 (1.72%),"220 / 10,202","59 / 1,072 (5.50%)","48 / 1,072 (4.48%)",19,,add to survival plot
RGS7,regulator of G-protein signaling 7,17 / 986 (1.72%),"307 / 10,202","165 / 1,072 (15.39%)","44 / 1,072 (4.10%)",18,,add to survival plot
ZNF407,zinc finger protein 407,17 / 986 (1.72%),"394 / 10,202","46 / 1,072 (4.29%)","50 / 1,072 (4.66%)",17,,add to survival plot
RALGAPA1,"Ral GTPase activating protein, alpha subunit 1 (catalytic)",17 / 986 (1.72%),"298 / 10,202","97 / 1,072 (9.05%)","17 / 1,072 (1.59%)",21,,add to survival plot
DOCK3,dedicator of cytokinesis 3,17 / 986 (1.72%),"506 / 10,202","12 / 1,072 (1.12%)","149 / 1,072 (13.90%)",19,,add to survival plot
CDH26,cadherin 26,17 / 986 (1.72%),"271 / 10,202","130 / 1,072 (12.13%)","32 / 1,072 (2.99%)",19,,add to survival plot
SMARCA1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1",17 / 986 (1.72%),"253 / 10,202","37 / 1,072 (3.45%)","21 / 1,072 (1.96%)",18,,add to survival plot
FCRL3,Fc receptor-like 3,17 / 986 (1.72%),"398 / 10,202","146 / 1,072 (13.62%)","28 / 1,072 (2.61%)",22,,add to survival plot
UBR2,ubiquitin protein ligase E3 component n-recognin 2,17 / 986 (1.72%),"263 / 10,202","74 / 1,072 (6.90%)","24 / 1,072 (2.24%)",18,,add to survival plot
SHPRH,"SNF2 histone linker PHD RING helicase, E3 ubiquitin protein ligase",17 / 986 (1.72%),"340 / 10,202","62 / 1,072 (5.78%)","65 / 1,072 (6.06%)",20,,add to survival plot
